Date created,Date received,Transaction Date,Shop,Order number,Invoice number,Transaction Number,Quantity,Category Label,Offer SKU,Description,Type,Payment status,Amount,Debit,Credit,Balance,Currency,Customer order reference,Shop order reference,Billing cycle date,Shop ID,Order line ID,Refund ID
12/11/2024 08:42:34 p.m.,12/27/2024 08:16:27 a.m.,,Visionvation,257039261-A,000000459090,,1,Cell Phone Cables,S626524,"Order amount for iPhone Charger, 5 Pack 3/3/6/6/10FT Apple MFi Certified USB Lightning Cable Nylon Braided Fast Charging Cord (New) Cell Phone Cables (S626524)",Order amount,Paid,14.99,,14.99,14.99,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109105341,
12/11/2024 08:42:34 p.m.,12/27/2024 08:16:27 a.m.,,Visionvation,257039261-A,000000459090,,1,Cell Phone Cables,S626524,Product tax (GST),Order amount tax,Paid,0.00,,0.00,14.99,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109105341,
12/11/2024 08:42:34 p.m.,12/27/2024 08:16:27 a.m.,,Visionvation,257039261-A,000000459090,,1,Cell Phone Cables,S626524,Product tax (HST),Order amount tax,Paid,1.95,,1.95,16.94,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109105341,
12/11/2024 08:42:34 p.m.,12/27/2024 08:16:27 a.m.,,Visionvation,257039261-A,000000459090,,1,Cell Phone Cables,S626524,Shipping charges (M),Shipping charges,Paid,0.00,,0.00,16.94,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109105341,
12/11/2024 08:42:34 p.m.,12/27/2024 08:16:27 a.m.,,Visionvation,257039261-A,000000459090,,1,Cell Phone Cables,S626524,Shipping tax (GST),Shipping tax,Paid,0.00,,0.00,16.94,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109105341,
12/11/2024 08:42:34 p.m.,12/27/2024 08:16:27 a.m.,,Visionvation,257039261-A,000000459090,,1,Cell Phone Cables,S626524,Shipping tax (HST),Shipping tax,Paid,0.00,,0.00,16.94,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109105341,
12/11/2024 08:42:34 p.m.,12/27/2024 08:16:27 a.m.,,Visionvation,257039261-A,000000459090,,1,Cell Phone Cables,S626524,Commission (excl. tax),Commission,Paid,-2.25,2.25,,14.69,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109105341,
12/11/2024 08:42:34 p.m.,12/27/2024 08:16:27 a.m.,,Visionvation,257039261-A,000000459090,,1,Cell Phone Cables,S626524,Commission tax (ON_HST 13.00%),Commission tax,Paid,-0.29,0.29,,14.40,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109105341,
12/12/2024 07:32:14 a.m.,12/28/2024 12:15:51 p.m.,,Visionvation,257045580-A,000000459090,,1,Apple iPad,15337346,"Order amount for Refurbished (Excellent) - Apple iPad 10.2"" 32GB  with Wi-Fi (8th Generation) - Space Gray (New) Apple iPad (15337346)",Order amount,Paid,258.99,,258.99,273.39,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109112382,
12/12/2024 07:32:14 a.m.,12/28/2024 12:15:51 p.m.,,Visionvation,257045580-A,000000459090,,1,Apple iPad,15337346,Product tax (GST),Order amount tax,Paid,0.00,,0.00,273.39,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109112382,
12/12/2024 07:32:14 a.m.,12/28/2024 12:15:51 p.m.,,Visionvation,257045580-A,000000459090,,1,Apple iPad,15337346,Product tax (HST),Order amount tax,Paid,33.67,,33.67,307.06,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109112382,
12/12/2024 07:32:14 a.m.,12/28/2024 12:15:51 p.m.,,Visionvation,257045580-A,000000459090,,1,Apple iPad,15337346,Shipping charges (M),Shipping charges,Paid,0.00,,0.00,307.06,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109112382,
12/12/2024 07:32:14 a.m.,12/28/2024 12:15:51 p.m.,,Visionvation,257045580-A,000000459090,,1,Apple iPad,15337346,Shipping tax (GST),Shipping tax,Paid,0.00,,0.00,307.06,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109112382,
12/12/2024 07:32:14 a.m.,12/28/2024 12:15:51 p.m.,,Visionvation,257045580-A,000000459090,,1,Apple iPad,15337346,Shipping tax (HST),Shipping tax,Paid,0.00,,0.00,307.06,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109112382,
12/12/2024 07:32:14 a.m.,12/28/2024 12:15:51 p.m.,,Visionvation,257045580-A,000000459090,,1,Apple iPad,15337346,Commission (excl. tax),Commission,Paid,-20.72,20.72,,286.34,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109112382,
12/12/2024 07:32:14 a.m.,12/28/2024 12:15:51 p.m.,,Visionvation,257045580-A,000000459090,,1,Apple iPad,15337346,Commission tax (ON_HST 13.00%),Commission tax,Paid,-2.69,2.69,,283.65,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109112382,
12/12/2024 09:37:39 a.m.,12/28/2024 12:16:03 p.m.,,Visionvation,257049003-A,000000459090,,1,Apple iPad,15337346,"Order amount for Refurbished (Excellent) - Apple iPad 10.2"" 32GB  with Wi-Fi (8th Generation) - Space Gray (New) Apple iPad (15337346)",Order amount,Paid,258.99,,258.99,542.64,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109116120,
12/12/2024 09:37:39 a.m.,12/28/2024 12:16:03 p.m.,,Visionvation,257049003-A,000000459090,,1,Apple iPad,15337346,Product tax (GST),Order amount tax,Paid,0.00,,0.00,542.64,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109116120,
12/12/2024 09:37:39 a.m.,12/28/2024 12:16:03 p.m.,,Visionvation,257049003-A,000000459090,,1,Apple iPad,15337346,Product tax (HST),Order amount tax,Paid,33.67,,33.67,576.31,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109116120,
12/12/2024 09:37:39 a.m.,12/28/2024 12:16:03 p.m.,,Visionvation,257049003-A,000000459090,,1,Apple iPad,15337346,Shipping charges (M),Shipping charges,Paid,0.00,,0.00,576.31,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109116120,
12/12/2024 09:37:39 a.m.,12/28/2024 12:16:03 p.m.,,Visionvation,257049003-A,000000459090,,1,Apple iPad,15337346,Shipping tax (GST),Shipping tax,Paid,0.00,,0.00,576.31,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109116120,
12/12/2024 09:37:39 a.m.,12/28/2024 12:16:03 p.m.,,Visionvation,257049003-A,000000459090,,1,Apple iPad,15337346,Shipping tax (HST),Shipping tax,Paid,0.00,,0.00,576.31,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109116120,
12/12/2024 09:37:39 a.m.,12/28/2024 12:16:03 p.m.,,Visionvation,257049003-A,000000459090,,1,Apple iPad,15337346,Commission (excl. tax),Commission,Paid,-20.72,20.72,,555.59,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109116120,
12/12/2024 09:37:39 a.m.,12/28/2024 12:16:03 p.m.,,Visionvation,257049003-A,000000459090,,1,Apple iPad,15337346,Commission tax (ON_HST 13.00%),Commission tax,Paid,-2.69,2.69,,552.90,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109116120,
12/12/2024 12:53:20 p.m.,12/28/2024 12:16:09 p.m.,,Visionvation,257053362-A,000000459090,,1,Apple iPad,15337346,"Order amount for Refurbished (Excellent) - Apple iPad 10.2"" 32GB  with Wi-Fi (8th Generation) - Space Gray (New) Apple iPad (15337346)",Order amount,Paid,258.99,,258.99,811.89,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109120964,
12/12/2024 12:53:20 p.m.,12/28/2024 12:16:09 p.m.,,Visionvation,257053362-A,000000459090,,1,Apple iPad,15337346,Product tax (GST),Order amount tax,Paid,0.00,,0.00,811.89,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109120964,
12/12/2024 12:53:20 p.m.,12/28/2024 12:16:09 p.m.,,Visionvation,257053362-A,000000459090,,1,Apple iPad,15337346,Product tax (HST),Order amount tax,Paid,33.67,,33.67,845.56,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109120964,
12/12/2024 12:53:20 p.m.,12/28/2024 12:16:09 p.m.,,Visionvation,257053362-A,000000459090,,1,Apple iPad,15337346,Shipping charges (M),Shipping charges,Paid,0.00,,0.00,845.56,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109120964,
12/12/2024 12:53:20 p.m.,12/28/2024 12:16:09 p.m.,,Visionvation,257053362-A,000000459090,,1,Apple iPad,15337346,Shipping tax (GST),Shipping tax,Paid,0.00,,0.00,845.56,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109120964,
12/12/2024 12:53:20 p.m.,12/28/2024 12:16:09 p.m.,,Visionvation,257053362-A,000000459090,,1,Apple iPad,15337346,Shipping tax (HST),Shipping tax,Paid,0.00,,0.00,845.56,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109120964,
12/12/2024 12:53:20 p.m.,12/28/2024 12:16:09 p.m.,,Visionvation,257053362-A,000000459090,,1,Apple iPad,15337346,Commission (excl. tax),Commission,Paid,-20.72,20.72,,824.84,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109120964,
12/12/2024 12:53:20 p.m.,12/28/2024 12:16:09 p.m.,,Visionvation,257053362-A,000000459090,,1,Apple iPad,15337346,Commission tax (ON_HST 13.00%),Commission tax,Paid,-2.69,2.69,,822.15,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109120964,
12/12/2024 01:03:45 p.m.,12/28/2024 12:16:15 p.m.,,Visionvation,257054760-A,000000459090,,1,Apple iPad,15337346,"Order amount for Refurbished (Excellent) - Apple iPad 10.2"" 32GB  with Wi-Fi (8th Generation) - Space Gray (New) Apple iPad (15337346)",Order amount,Paid,258.99,,258.99,1081.14,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109122502,
12/12/2024 01:03:45 p.m.,12/28/2024 12:16:15 p.m.,,Visionvation,257054760-A,000000459090,,1,Apple iPad,15337346,Product tax (GST),Order amount tax,Paid,12.95,,12.95,1094.09,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109122502,
12/12/2024 01:03:45 p.m.,12/28/2024 12:16:15 p.m.,,Visionvation,257054760-A,000000459090,,1,Apple iPad,15337346,Product tax (PST),Order amount tax,Paid,18.13,,18.13,1112.22,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109122502,
12/12/2024 01:03:45 p.m.,12/28/2024 12:16:15 p.m.,,Visionvation,257054760-A,000000459090,,1,Apple iPad,15337346,Product tax (PST) remitted by operator,Order amount tax remitted by operator,Paid,-18.13,18.13,,1094.09,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109122502,
12/12/2024 01:03:45 p.m.,12/28/2024 12:16:15 p.m.,,Visionvation,257054760-A,000000459090,,1,Apple iPad,15337346,Shipping charges (M),Shipping charges,Paid,0.00,,0.00,1094.09,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109122502,
12/12/2024 01:03:45 p.m.,12/28/2024 12:16:15 p.m.,,Visionvation,257054760-A,000000459090,,1,Apple iPad,15337346,Shipping tax (GST),Shipping tax,Paid,0.00,,0.00,1094.09,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109122502,
12/12/2024 01:03:45 p.m.,12/28/2024 12:16:15 p.m.,,Visionvation,257054760-A,000000459090,,1,Apple iPad,15337346,Shipping tax (PST),Shipping tax,Paid,0.00,,0.00,1094.09,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109122502,
12/12/2024 01:03:45 p.m.,12/28/2024 12:16:15 p.m.,,Visionvation,257054760-A,000000459090,,1,Apple iPad,15337346,Shipping tax (PST) remitted by operator,Shipping charges tax remitted by operator,Paid,0.00,0.00,,1094.09,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109122502,
12/12/2024 01:03:45 p.m.,12/28/2024 12:16:15 p.m.,,Visionvation,257054760-A,000000459090,,1,Apple iPad,15337346,Commission (excl. tax),Commission,Paid,-20.72,20.72,,1073.37,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109122502,
12/12/2024 01:03:45 p.m.,12/28/2024 12:16:15 p.m.,,Visionvation,257054760-A,000000459090,,1,Apple iPad,15337346,Commission tax (ON_HST 13.00%),Commission tax,Paid,-2.69,2.69,,1070.68,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109122502,
12/12/2024 01:48:04 p.m.,12/28/2024 12:16:21 p.m.,,Visionvation,257056551-A,000000459090,,1,Cell Phone Cables,S626524,"Order amount for iPhone Charger, 5 Pack 3/3/6/6/10FT Apple MFi Certified USB Lightning Cable Nylon Braided Fast Charging Cord (New) Cell Phone Cables (S626524)",Order amount,Paid,14.99,,14.99,1085.67,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109124470,
12/12/2024 01:48:04 p.m.,12/28/2024 12:16:21 p.m.,,Visionvation,257056551-A,000000459090,,1,Cell Phone Cables,S626524,Product tax (GST),Order amount tax,Paid,0.00,,0.00,1085.67,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109124470,
12/12/2024 01:48:04 p.m.,12/28/2024 12:16:21 p.m.,,Visionvation,257056551-A,000000459090,,1,Cell Phone Cables,S626524,Product tax (HST),Order amount tax,Paid,1.95,,1.95,1087.62,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109124470,
12/12/2024 01:48:04 p.m.,12/28/2024 12:16:21 p.m.,,Visionvation,257056551-A,000000459090,,1,Cell Phone Cables,S626524,Shipping charges (M),Shipping charges,Paid,0.00,,0.00,1087.62,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109124470,
12/12/2024 01:48:04 p.m.,12/28/2024 12:16:21 p.m.,,Visionvation,257056551-A,000000459090,,1,Cell Phone Cables,S626524,Shipping tax (GST),Shipping tax,Paid,0.00,,0.00,1087.62,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109124470,
12/12/2024 01:48:04 p.m.,12/28/2024 12:16:21 p.m.,,Visionvation,257056551-A,000000459090,,1,Cell Phone Cables,S626524,Shipping tax (HST),Shipping tax,Paid,0.00,,0.00,1087.62,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109124470,
12/12/2024 01:48:04 p.m.,12/28/2024 12:16:21 p.m.,,Visionvation,257056551-A,000000459090,,1,Cell Phone Cables,S626524,Commission (excl. tax),Commission,Paid,-2.25,2.25,,1085.37,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109124470,
12/12/2024 01:48:04 p.m.,12/28/2024 12:16:21 p.m.,,Visionvation,257056551-A,000000459090,,1,Cell Phone Cables,S626524,Commission tax (ON_HST 13.00%),Commission tax,Paid,-0.29,0.29,,1085.08,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109124470,
12/12/2024 02:53:24 p.m.,12/28/2024 12:16:27 p.m.,,Visionvation,257058223-A,000000459090,,1,Apple iPad,15337346,"Order amount for Refurbished (Excellent) - Apple iPad 10.2"" 32GB  with Wi-Fi (8th Generation) - Space Gray (New) Apple iPad (15337346)",Order amount,Paid,258.99,,258.99,1344.07,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109126323,
12/12/2024 02:53:24 p.m.,12/28/2024 12:16:27 p.m.,,Visionvation,257058223-A,000000459090,,1,Apple iPad,15337346,Product tax (GST),Order amount tax,Paid,12.95,,12.95,1357.02,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109126323,
12/12/2024 02:53:24 p.m.,12/28/2024 12:16:27 p.m.,,Visionvation,257058223-A,000000459090,,1,Apple iPad,15337346,Product tax (PST),Order amount tax,Paid,18.13,,18.13,1375.15,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109126323,
12/12/2024 02:53:24 p.m.,12/28/2024 12:16:27 p.m.,,Visionvation,257058223-A,000000459090,,1,Apple iPad,15337346,Product tax (PST) remitted by operator,Order amount tax remitted by operator,Paid,-18.13,18.13,,1357.02,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109126323,
12/12/2024 02:53:24 p.m.,12/28/2024 12:16:27 p.m.,,Visionvation,257058223-A,000000459090,,1,Apple iPad,15337346,Shipping charges (M),Shipping charges,Paid,0.00,,0.00,1357.02,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109126323,
12/12/2024 02:53:24 p.m.,12/28/2024 12:16:27 p.m.,,Visionvation,257058223-A,000000459090,,1,Apple iPad,15337346,Shipping tax (GST),Shipping tax,Paid,0.00,,0.00,1357.02,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109126323,
12/12/2024 02:53:24 p.m.,12/28/2024 12:16:27 p.m.,,Visionvation,257058223-A,000000459090,,1,Apple iPad,15337346,Shipping tax (PST),Shipping tax,Paid,0.00,,0.00,1357.02,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109126323,
12/12/2024 02:53:24 p.m.,12/28/2024 12:16:27 p.m.,,Visionvation,257058223-A,000000459090,,1,Apple iPad,15337346,Shipping tax (PST) remitted by operator,Shipping charges tax remitted by operator,Paid,0.00,0.00,,1357.02,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109126323,
12/12/2024 02:53:24 p.m.,12/28/2024 12:16:27 p.m.,,Visionvation,257058223-A,000000459090,,1,Apple iPad,15337346,Commission (excl. tax),Commission,Paid,-20.72,20.72,,1336.30,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109126323,
12/12/2024 02:53:24 p.m.,12/28/2024 12:16:27 p.m.,,Visionvation,257058223-A,000000459090,,1,Apple iPad,15337346,Commission tax (ON_HST 13.00%),Commission tax,Paid,-2.69,2.69,,1333.61,CAD,BC,,01/01/2025 05:18:17 p.m.,6516,109126323,
12/12/2024 05:52:33 p.m.,,,Visionvation,257063076-A,000000459090,,1,Apple iPad,15337346,"Order amount for Refurbished (Excellent) - Apple iPad 10.2"" 32GB  with Wi-Fi (8th Generation) - Space Gray (New) Apple iPad (15337346)",Order amount,Paid,258.99,,258.99,1592.60,CAD,ON,257063076-A,01/01/2025 05:18:17 p.m.,6516,109131610,
12/12/2024 05:52:33 p.m.,,,Visionvation,257063076-A,000000459090,,1,Apple iPad,15337346,Product tax (GST),Order amount tax,Paid,0.00,,0.00,1592.60,CAD,ON,257063076-A,01/01/2025 05:18:17 p.m.,6516,109131610,
12/12/2024 05:52:33 p.m.,,,Visionvation,257063076-A,000000459090,,1,Apple iPad,15337346,Product tax (HST),Order amount tax,Paid,33.67,,33.67,1626.27,CAD,ON,257063076-A,01/01/2025 05:18:17 p.m.,6516,109131610,
12/12/2024 05:52:33 p.m.,,,Visionvation,257063076-A,000000459090,,1,Apple iPad,15337346,Shipping charges (M),Shipping charges,Paid,0.00,,0.00,1626.27,CAD,ON,257063076-A,01/01/2025 05:18:17 p.m.,6516,109131610,
12/12/2024 05:52:33 p.m.,,,Visionvation,257063076-A,000000459090,,1,Apple iPad,15337346,Shipping tax (GST),Shipping tax,Paid,0.00,,0.00,1626.27,CAD,ON,257063076-A,01/01/2025 05:18:17 p.m.,6516,109131610,
12/12/2024 05:52:33 p.m.,,,Visionvation,257063076-A,000000459090,,1,Apple iPad,15337346,Shipping tax (HST),Shipping tax,Paid,0.00,,0.00,1626.27,CAD,ON,257063076-A,01/01/2025 05:18:17 p.m.,6516,109131610,
12/12/2024 05:52:33 p.m.,,,Visionvation,257063076-A,000000459090,,1,Apple iPad,15337346,Commission (excl. tax),Commission,Paid,-20.72,20.72,,1605.55,CAD,ON,257063076-A,01/01/2025 05:18:17 p.m.,6516,109131610,
12/12/2024 05:52:33 p.m.,,,Visionvation,257063076-A,000000459090,,1,Apple iPad,15337346,Commission tax (ON_HST 13.00%),Commission tax,Paid,-2.69,2.69,,1602.86,CAD,ON,257063076-A,01/01/2025 05:18:17 p.m.,6516,109131610,
12/12/2024 06:47:45 p.m.,12/28/2024 12:16:45 p.m.,,Visionvation,257064678-A,000000459090,,1,Apple iPad,15337346,"Order amount for Refurbished (Excellent) - Apple iPad 10.2"" 32GB  with Wi-Fi (8th Generation) - Space Gray (New) Apple iPad (15337346)",Order amount,Paid,258.99,,258.99,1861.85,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109133366,
12/12/2024 06:47:45 p.m.,12/28/2024 12:16:45 p.m.,,Visionvation,257064678-A,000000459090,,1,Apple iPad,15337346,Product tax (GST),Order amount tax,Paid,0.00,,0.00,1861.85,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109133366,
12/12/2024 06:47:45 p.m.,12/28/2024 12:16:45 p.m.,,Visionvation,257064678-A,000000459090,,1,Apple iPad,15337346,Product tax (HST),Order amount tax,Paid,33.67,,33.67,1895.52,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109133366,
12/12/2024 06:47:45 p.m.,12/28/2024 12:16:45 p.m.,,Visionvation,257064678-A,000000459090,,1,Apple iPad,15337346,Shipping charges (M),Shipping charges,Paid,0.00,,0.00,1895.52,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109133366,
12/12/2024 06:47:45 p.m.,12/28/2024 12:16:45 p.m.,,Visionvation,257064678-A,000000459090,,1,Apple iPad,15337346,Shipping tax (GST),Shipping tax,Paid,0.00,,0.00,1895.52,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109133366,
12/12/2024 06:47:45 p.m.,12/28/2024 12:16:45 p.m.,,Visionvation,257064678-A,000000459090,,1,Apple iPad,15337346,Shipping tax (HST),Shipping tax,Paid,0.00,,0.00,1895.52,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109133366,
12/12/2024 06:47:45 p.m.,12/28/2024 12:16:45 p.m.,,Visionvation,257064678-A,000000459090,,1,Apple iPad,15337346,Commission (excl. tax),Commission,Paid,-20.72,20.72,,1874.80,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109133366,
12/12/2024 06:47:45 p.m.,12/28/2024 12:16:45 p.m.,,Visionvation,257064678-A,000000459090,,1,Apple iPad,15337346,Commission tax (ON_HST 13.00%),Commission tax,Paid,-2.69,2.69,,1872.11,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109133366,
12/12/2024 07:12:38 p.m.,12/28/2024 12:16:51 p.m.,,Visionvation,257065887-A,000000459090,,1,Apple iPad,15337346,"Order amount for Refurbished (Excellent) - Apple iPad 10.2"" 32GB  with Wi-Fi (8th Generation) - Space Gray (New) Apple iPad (15337346)",Order amount,Paid,258.99,,258.99,2131.10,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109134722,
12/12/2024 07:12:38 p.m.,12/28/2024 12:16:51 p.m.,,Visionvation,257065887-A,000000459090,,1,Apple iPad,15337346,Product tax (GST),Order amount tax,Paid,0.00,,0.00,2131.10,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109134722,
12/12/2024 07:12:38 p.m.,12/28/2024 12:16:51 p.m.,,Visionvation,257065887-A,000000459090,,1,Apple iPad,15337346,Product tax (HST),Order amount tax,Paid,33.67,,33.67,2164.77,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109134722,
12/12/2024 07:12:38 p.m.,12/28/2024 12:16:51 p.m.,,Visionvation,257065887-A,000000459090,,1,Apple iPad,15337346,Shipping charges (M),Shipping charges,Paid,0.00,,0.00,2164.77,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109134722,
12/12/2024 07:12:38 p.m.,12/28/2024 12:16:51 p.m.,,Visionvation,257065887-A,000000459090,,1,Apple iPad,15337346,Shipping tax (GST),Shipping tax,Paid,0.00,,0.00,2164.77,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109134722,
12/12/2024 07:12:38 p.m.,12/28/2024 12:16:51 p.m.,,Visionvation,257065887-A,000000459090,,1,Apple iPad,15337346,Shipping tax (HST),Shipping tax,Paid,0.00,,0.00,2164.77,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109134722,
12/12/2024 07:12:38 p.m.,12/28/2024 12:16:51 p.m.,,Visionvation,257065887-A,000000459090,,1,Apple iPad,15337346,Commission (excl. tax),Commission,Paid,-20.72,20.72,,2144.05,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109134722,
12/12/2024 07:12:38 p.m.,12/28/2024 12:16:51 p.m.,,Visionvation,257065887-A,000000459090,,1,Apple iPad,15337346,Commission tax (ON_HST 13.00%),Commission tax,Paid,-2.69,2.69,,2141.36,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109134722,
12/12/2024 08:42:04 p.m.,12/28/2024 12:16:57 p.m.,,Visionvation,257067597-A,000000459090,,1,Cell Phone Cables,S626524,"Order amount for iPhone Charger, 5 Pack 3/3/6/6/10FT Apple MFi Certified USB Lightning Cable Nylon Braided Fast Charging Cord (New) Cell Phone Cables (S626524)",Order amount,Paid,14.99,,14.99,2156.35,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109136644,
12/12/2024 08:42:04 p.m.,12/28/2024 12:16:57 p.m.,,Visionvation,257067597-A,000000459090,,1,Cell Phone Cables,S626524,Product tax (GST),Order amount tax,Paid,0.00,,0.00,2156.35,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109136644,
12/12/2024 08:42:04 p.m.,12/28/2024 12:16:57 p.m.,,Visionvation,257067597-A,000000459090,,1,Cell Phone Cables,S626524,Product tax (HST),Order amount tax,Paid,1.95,,1.95,2158.30,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109136644,
12/12/2024 08:42:04 p.m.,12/28/2024 12:16:57 p.m.,,Visionvation,257067597-A,000000459090,,1,Cell Phone Cables,S626524,Shipping charges (M),Shipping charges,Paid,0.00,,0.00,2158.30,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109136644,
12/12/2024 08:42:04 p.m.,12/28/2024 12:16:57 p.m.,,Visionvation,257067597-A,000000459090,,1,Cell Phone Cables,S626524,Shipping tax (GST),Shipping tax,Paid,0.00,,0.00,2158.30,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109136644,
12/12/2024 08:42:04 p.m.,12/28/2024 12:16:57 p.m.,,Visionvation,257067597-A,000000459090,,1,Cell Phone Cables,S626524,Shipping tax (HST),Shipping tax,Paid,0.00,,0.00,2158.30,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109136644,
12/12/2024 08:42:04 p.m.,12/28/2024 12:16:57 p.m.,,Visionvation,257067597-A,000000459090,,1,Cell Phone Cables,S626524,Commission (excl. tax),Commission,Paid,-2.25,2.25,,2156.05,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109136644,
12/12/2024 08:42:04 p.m.,12/28/2024 12:16:57 p.m.,,Visionvation,257067597-A,000000459090,,1,Cell Phone Cables,S626524,Commission tax (ON_HST 13.00%),Commission tax,Paid,-0.29,0.29,,2155.76,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109136644,
12/13/2024 09:24:33 a.m.,12/28/2024 12:17:26 p.m.,,Visionvation,257076700-A,000000459090,,1,Cell Phone Cables,S626524,"Order amount for iPhone Charger, 5 Pack 3/3/6/6/10FT Apple MFi Certified USB Lightning Cable Nylon Braided Fast Charging Cord (New) Cell Phone Cables (S626524)",Order amount,Paid,14.99,,14.99,2170.75,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109146695,
12/13/2024 09:24:33 a.m.,12/28/2024 12:17:26 p.m.,,Visionvation,257076700-A,000000459090,,1,Cell Phone Cables,S626524,Product tax (GST),Order amount tax,Paid,0.00,,0.00,2170.75,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109146695,
12/13/2024 09:24:33 a.m.,12/28/2024 12:17:26 p.m.,,Visionvation,257076700-A,000000459090,,1,Cell Phone Cables,S626524,Product tax (HST),Order amount tax,Paid,1.95,,1.95,2172.70,CAD,ON,,01/01/2025 05:18:17 p.m.,6516,109146695,
